GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - With an Internet subscription,Margin of Error; Total: - With an Internet subscription,Estimate; Total: - With an Internet subscription - Dial-up alone,Margin of Error; Total: - With an Internet subscription - Dial-up alone,"Estimate; Total: - With an Internet subscription - Broadband such as cable, fiber optic, or DSL","Margin of Error; Total: - With an Internet subscription - Broadband such as cable, fiber optic, or DSL",Estimate; Total: - With an Internet subscription - Satellite Internet service,Margin of Error; Total: - With an Internet subscription - Satellite Internet service,Estimate; Total: - With an Internet subscription - Other service,Margin of Error; Total: - With an Internet subscription - Other service,Estimate; Total: - Internet access without a subscription,Margin of Error; Total: - Internet access without a subscription,Estimate; Total: - No Internet access,Margin of Error; Total: - No Internet access
1400000US42079210400,42079210400,"Census Tract 2104, Luzerne County, Pennsylvania",603,32,432,42,5,6,403,42,23,10,0,10,18,9,153,45
1400000US42079210500,42079210500,"Census Tract 2105, Luzerne County, Pennsylvania",2109,127,1649,140,0,10,1505,137,109,62,0,10,64,70,396,123
1400000US42079210600,42079210600,"Census Tract 2106, Luzerne County, Pennsylvania",597,80,412,72,5,7,349,67,24,27,0,10,12,13,173,53
1400000US42079210700,42079210700,"Census Tract 2107, Luzerne County, Pennsylvania",829,66,596,68,4,8,492,71,26,19,0,10,26,30,207,60
1400000US42079210800,42079210800,"Census Tract 2108, Luzerne County, Pennsylvania",1398,120,926,127,0,10,837,137,68,45,8,15,47,33,425,103
1400000US42079210900,42079210900,"Census Tract 2109, Luzerne County, Pennsylvania",657,69,376,74,4,7,331,73,31,21,0,10,36,20,245,64
1400000US42079211000,42079211000,"Census Tract 2110, Luzerne County, Pennsylvania",2061,184,1544,166,0,10,1475,175,50,41,0,10,37,37,480,155
1400000US42079211101,42079211101,"Census Tract 2111.01, Luzerne County, Pennsylvania",2398,140,1721,182,33,32,1538,182,42,42,8,16,128,88,549,157
1400000US42079211102,42079211102,"Census Tract 2111.02, Luzerne County, Pennsylvania",861,63,725,70,0,10,689,73,53,36,7,12,15,15,121,48
1400000US42079211201,42079211201,"Census Tract 2112.01, Luzerne County, Pennsylvania",1129,49,965,54,20,18,880,56,34,25,21,21,23,16,141,37
1400000US42079211203,42079211203,"Census Tract 2112.03, Luzerne County, Pennsylvania",682,48,527,42,11,8,479,46,51,21,6,7,15,12,140,35
1400000US42079211204,42079211204,"Census Tract 2112.04, Luzerne County, Pennsylvania",2192,158,1612,148,15,26,1472,165,178,81,14,22,16,24,564,149
1400000US42079211205,42079211205,"Census Tract 2112.05, Luzerne County, Pennsylvania",1197,77,844,119,9,14,822,118,96,68,0,10,28,28,325,105
1400000US42079211301,42079211301,"Census Tract 2113.01, Luzerne County, Pennsylvania",872,98,764,93,9,11,657,87,60,29,0,10,20,16,88,33
1400000US42079211302,42079211302,"Census Tract 2113.02, Luzerne County, Pennsylvania",1364,81,1108,81,7,12,958,104,57,43,8,13,50,49,206,57
1400000US42079211303,42079211303,"Census Tract 2113.03, Luzerne County, Pennsylvania",1215,96,940,107,37,45,809,113,8,12,0,10,12,20,263,98
1400000US42079211304,42079211304,"Census Tract 2113.04, Luzerne County, Pennsylvania",810,43,654,57,15,14,563,54,23,19,4,6,26,19,130,45
1400000US42079211400,42079211400,"Census Tract 2114, Luzerne County, Pennsylvania",2756,130,2339,155,21,32,2041,159,132,74,42,38,29,45,388,115
1400000US42079211500,42079211500,"Census Tract 2115, Luzerne County, Pennsylvania",1132,66,859,54,25,15,755,63,27,19,15,24,20,17,253,54
1400000US42079211600,42079211600,"Census Tract 2116, Luzerne County, Pennsylvania",1455,95,1078,105,0,10,893,119,83,60,10,17,22,23,355,102
1400000US42079211701,42079211701,"Census Tract 2117.01, Luzerne County, Pennsylvania",2143,148,1489,149,5,5,1274,159,42,38,30,47,174,125,480,155
1400000US42079211702,42079211702,"Census Tract 2117.02, Luzerne County, Pennsylvania",633,32,549,36,23,12,486,39,35,16,3,4,10,8,74,24
1400000US42079211800,42079211800,"Census Tract 2118, Luzerne County, Pennsylvania",760,63,556,74,6,8,489,70,9,11,0,10,28,33,176,50
1400000US42079211900,42079211900,"Census Tract 2119, Luzerne County, Pennsylvania",2777,167,1836,213,43,40,1575,212,131,61,0,15,87,61,854,177
1400000US42079212000,42079212000,"Census Tract 2120, Luzerne County, Pennsylvania",820,57,579,69,14,15,532,67,52,38,8,13,22,17,219,57
1400000US42079212100,42079212100,"Census Tract 2121, Luzerne County, Pennsylvania",1836,106,1463,103,17,21,1290,108,58,35,9,13,29,27,344,77
1400000US42079212200,42079212200,"Census Tract 2122, Luzerne County, Pennsylvania",2128,173,1587,167,29,34,1408,166,63,60,0,10,54,48,487,155
1400000US42079212300,42079212300,"Census Tract 2123, Luzerne County, Pennsylvania",1418,112,932,112,0,10,845,113,65,55,25,28,121,89,365,111
1400000US42079212700,42079212700,"Census Tract 2127, Luzerne County, Pennsylvania",2266,181,1552,195,44,42,1293,181,198,123,14,23,63,52,651,193
1400000US42079212800,42079212800,"Census Tract 2128, Luzerne County, Pennsylvania",1664,114,1322,122,21,23,1206,127,54,38,11,18,65,51,277,72
1400000US42079212900,42079212900,"Census Tract 2129, Luzerne County, Pennsylvania",579,56,442,50,6,9,396,49,40,27,6,9,31,27,106,44
1400000US42079213000,42079213000,"Census Tract 2130, Luzerne County, Pennsylvania",725,43,572,58,11,13,474,62,59,26,0,10,8,11,145,45
1400000US42079213100,42079213100,"Census Tract 2131, Luzerne County, Pennsylvania",727,62,515,70,16,14,440,59,44,28,0,10,15,13,197,56
1400000US42079213200,42079213200,"Census Tract 2132, Luzerne County, Pennsylvania",1972,157,1404,197,32,29,1104,205,12,15,12,19,108,66,460,141
1400000US42079213300,42079213300,"Census Tract 2133, Luzerne County, Pennsylvania",702,37,512,46,15,8,412,51,35,20,0,10,9,6,181,30
1400000US42079213400,42079213400,"Census Tract 2134, Luzerne County, Pennsylvania",1863,112,1310,113,67,44,1085,104,65,42,11,18,80,57,473,107
1400000US42079213600,42079213600,"Census Tract 2136, Luzerne County, Pennsylvania",958,90,661,85,0,10,581,89,62,36,8,13,11,16,286,69
1400000US42079213700,42079213700,"Census Tract 2137, Luzerne County, Pennsylvania",873,73,647,75,0,10,513,75,87,52,0,10,19,18,207,59
1400000US42079213800,42079213800,"Census Tract 2138, Luzerne County, Pennsylvania",735,64,480,65,7,11,349,48,28,25,13,14,28,20,227,51
1400000US42079213900,42079213900,"Census Tract 2139, Luzerne County, Pennsylvania",720,50,519,36,18,14,410,37,32,18,16,16,30,23,171,34
1400000US42079214000,42079214000,"Census Tract 2140, Luzerne County, Pennsylvania",530,65,386,74,6,8,302,72,13,14,6,10,13,13,131,46
1400000US42079214100,42079214100,"Census Tract 2141, Luzerne County, Pennsylvania",1061,112,759,134,10,16,650,145,87,55,0,10,22,29,280,101
1400000US42079214200,42079214200,"Census Tract 2142, Luzerne County, Pennsylvania",1312,101,871,104,14,21,729,111,50,41,36,46,22,25,419,102
1400000US42079214300,42079214300,"Census Tract 2143, Luzerne County, Pennsylvania",824,72,526,55,5,7,415,52,49,31,6,11,38,35,260,69
1400000US42079214400,42079214400,"Census Tract 2144, Luzerne County, Pennsylvania",858,70,537,69,5,8,486,62,49,33,6,9,5,8,316,69
1400000US42079214500,42079214500,"Census Tract 2145, Luzerne County, Pennsylvania",794,54,566,66,10,10,470,63,20,21,7,10,4,7,224,56
1400000US42079214600,42079214600,"Census Tract 2146, Luzerne County, Pennsylvania",1809,99,1275,129,22,24,1084,115,126,82,10,15,43,34,491,103
1400000US42079214900,42079214900,"Census Tract 2149, Luzerne County, Pennsylvania",606,57,443,65,10,11,332,52,71,39,0,10,27,21,136,43
1400000US42079215000,42079215000,"Census Tract 2150, Luzerne County, Pennsylvania",609,39,467,38,0,10,418,43,42,21,0,10,8,8,134,29
1400000US42079215100,42079215100,"Census Tract 2151, Luzerne County, Pennsylvania",1145,95,842,102,17,18,641,90,48,47,0,10,24,36,279,90
1400000US42079215200,42079215200,"Census Tract 2152, Luzerne County, Pennsylvania",1285,112,1004,89,8,12,768,105,142,88,0,10,25,23,256,78
1400000US42079215300,42079215300,"Census Tract 2153, Luzerne County, Pennsylvania",1651,77,1308,82,23,17,1149,85,89,32,7,11,57,24,286,57
1400000US42079215400,42079215400,"Census Tract 2154, Luzerne County, Pennsylvania",1036,46,726,56,10,9,640,51,62,21,10,7,61,28,249,44
1400000US42079215501,42079215501,"Census Tract 2155.01, Luzerne County, Pennsylvania",1566,91,1289,108,19,22,1139,119,124,61,39,56,21,23,256,88
1400000US42079215502,42079215502,"Census Tract 2155.02, Luzerne County, Pennsylvania",2176,151,1767,141,24,30,1417,140,28,38,69,102,47,44,362,128
1400000US42079215503,42079215503,"Census Tract 2155.03, Luzerne County, Pennsylvania",1346,66,1123,88,7,12,1019,85,85,55,0,10,23,21,200,72
1400000US42079215504,42079215504,"Census Tract 2155.04, Luzerne County, Pennsylvania",1601,63,1164,64,16,12,963,77,113,33,19,15,58,25,379,53
1400000US42079215600,42079215600,"Census Tract 2156, Luzerne County, Pennsylvania",1704,128,1176,101,38,26,1038,95,126,55,0,15,83,56,445,109
1400000US42079215701,42079215701,"Census Tract 2157.01, Luzerne County, Pennsylvania",915,59,656,57,10,10,610,60,44,21,0,10,42,26,217,58
1400000US42079215702,42079215702,"Census Tract 2157.02, Luzerne County, Pennsylvania",807,46,633,61,4,6,579,57,55,35,10,10,26,27,148,40
1400000US42079215800,42079215800,"Census Tract 2158, Luzerne County, Pennsylvania",1215,49,903,66,16,15,793,64,71,35,4,7,22,16,290,55
1400000US42079215900,42079215900,"Census Tract 2159, Luzerne County, Pennsylvania",1425,79,1098,81,48,25,925,77,82,29,22,13,31,26,296,52
1400000US42079216000,42079216000,"Census Tract 2160, Luzerne County, Pennsylvania",303,26,204,28,5,5,163,29,22,17,6,8,4,4,95,23
1400000US42079216100,42079216100,"Census Tract 2161, Luzerne County, Pennsylvania",1763,111,1334,110,6,10,1115,118,136,80,29,32,54,44,375,108
1400000US42079216200,42079216200,"Census Tract 2162, Luzerne County, Pennsylvania",2288,65,1596,76,27,14,1377,76,156,48,19,17,74,25,618,73
1400000US42079216400,42079216400,"Census Tract 2164, Luzerne County, Pennsylvania",818,84,638,85,17,27,540,76,50,41,0,10,0,10,180,68
1400000US42079216501,42079216501,"Census Tract 2165.01, Luzerne County, Pennsylvania",839,46,701,65,13,20,594,70,38,33,27,26,0,10,138,48
1400000US42079216502,42079216502,"Census Tract 2165.02, Luzerne County, Pennsylvania",1455,120,1237,119,9,14,1125,120,32,32,0,10,36,36,182,77
1400000US42079216600,42079216600,"Census Tract 2166, Luzerne County, Pennsylvania",3811,258,3202,237,28,33,3001,227,163,98,139,109,33,41,576,190
1400000US42079216700,42079216700,"Census Tract 2167, Luzerne County, Pennsylvania",1346,113,878,109,31,29,783,109,53,38,37,44,36,26,432,111
1400000US42079216800,42079216800,"Census Tract 2168, Luzerne County, Pennsylvania",1526,131,1100,132,45,37,929,135,56,37,28,27,38,45,388,104
1400000US42079216900,42079216900,"Census Tract 2169, Luzerne County, Pennsylvania",1848,156,1411,156,52,58,1149,159,36,36,72,83,15,17,422,136
1400000US42079217001,42079217001,"Census Tract 2170.01, Luzerne County, Pennsylvania",878,97,589,99,17,17,514,105,25,18,0,10,22,19,267,57
1400000US42079217002,42079217002,"Census Tract 2170.02, Luzerne County, Pennsylvania",1200,112,854,107,34,30,724,107,32,30,18,22,35,38,311,94
1400000US42079217100,42079217100,"Census Tract 2171, Luzerne County, Pennsylvania",1202,124,887,119,35,44,809,100,17,21,0,10,6,11,309,88
1400000US42079217200,42079217200,"Census Tract 2172, Luzerne County, Pennsylvania",1126,113,625,139,7,10,530,114,70,66,37,46,9,14,492,117
1400000US42079217300,42079217300,"Census Tract 2173, Luzerne County, Pennsylvania",1364,90,996,120,18,20,852,118,41,33,7,11,34,26,334,92
1400000US42079217400,42079217400,"Census Tract 2174, Luzerne County, Pennsylvania",621,57,354,69,0,10,305,65,28,30,30,32,34,35,233,65
1400000US42079217500,42079217500,"Census Tract 2175, Luzerne County, Pennsylvania",759,89,512,78,13,13,403,68,32,27,27,30,20,18,227,62
1400000US42079217600,42079217600,"Census Tract 2176, Luzerne County, Pennsylvania",986,123,732,133,0,10,657,122,0,10,7,12,41,41,213,83
1400000US42079217700,42079217700,"Census Tract 2177, Luzerne County, Pennsylvania",1591,141,1088,153,20,24,1010,146,63,43,0,10,37,41,466,108
1400000US42079217800,42079217800,"Census Tract 2178, Luzerne County, Pennsylvania",1278,124,777,131,23,28,693,122,36,42,0,10,82,59,419,118
1400000US42079217900,42079217900,"Census Tract 2179, Luzerne County, Pennsylvania",1720,143,1027,145,0,10,898,149,69,86,7,11,101,105,592,162
1400000US42079218000,42079218000,"Census Tract 2180, Luzerne County, Pennsylvania",1620,93,1233,111,17,19,1069,115,62,51,0,10,11,17,376,103
1400000US42079980100,42079980100,"Census Tract 9801, Luzerne County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42081000100,42081000100,"Census Tract 1, Lycoming County, Pennsylvania",1502,92,1065,125,42,33,896,131,50,36,9,14,128,93,309,80
1400000US42081000200,42081000200,"Census Tract 2, Lycoming County, Pennsylvania",892,66,689,80,5,7,623,80,39,25,16,21,49,44,154,55
1400000US42081000300,42081000300,"Census Tract 3, Lycoming County, Pennsylvania",2443,240,1749,278,13,22,1661,285,0,15,0,15,249,167,445,149
1400000US42081000400,42081000400,"Census Tract 4, Lycoming County, Pennsylvania",1787,206,1192,208,0,10,1036,188,49,54,0,10,53,55,542,168
1400000US42081000500,42081000500,"Census Tract 5, Lycoming County, Pennsylvania",767,71,589,77,0,10,546,76,22,20,30,33,16,26,162,60
1400000US42081000600,42081000600,"Census Tract 6, Lycoming County, Pennsylvania",1071,119,744,106,10,16,670,106,33,34,0,10,85,53,242,82
1400000US42081000800,42081000800,"Census Tract 8, Lycoming County, Pennsylvania",322,78,192,78,3,7,156,71,5,7,0,10,58,41,72,29
1400000US42081000900,42081000900,"Census Tract 9, Lycoming County, Pennsylvania",1052,86,681,120,8,14,582,104,28,29,0,10,105,56,266,73
1400000US42081001000,42081001000,"Census Tract 10, Lycoming County, Pennsylvania",1417,113,1054,139,0,10,963,125,17,22,10,17,23,20,340,110
1400000US42081010100,42081010100,"Census Tract 101, Lycoming County, Pennsylvania",944,54,690,48,15,8,563,45,85,20,18,15,32,15,222,28
1400000US42081010200,42081010200,"Census Tract 102, Lycoming County, Pennsylvania",477,37,367,35,6,5,304,33,42,12,7,7,11,8,99,24
1400000US42081010300,42081010300,"Census Tract 103, Lycoming County, Pennsylvania",1258,52,968,55,30,15,799,63,74,23,25,21,47,27,243,35
1400000US42081010400,42081010400,"Census Tract 104, Lycoming County, Pennsylvania",2058,98,1553,97,29,14,1231,94,160,38,41,34,81,39,424,73
1400000US42081010500,42081010500,"Census Tract 105, Lycoming County, Pennsylvania",2342,82,1825,87,39,20,1413,83,243,46,38,25,75,26,442,58
1400000US42081010600,42081010600,"Census Tract 106, Lycoming County, Pennsylvania",1728,61,1273,61,35,13,1040,62,172,28,14,12,85,31,370,44
1400000US42081010700,42081010700,"Census Tract 107, Lycoming County, Pennsylvania",2489,152,1849,149,21,12,1572,171,194,105,18,17,145,77,495,85
1400000US42081010800,42081010800,"Census Tract 108, Lycoming County, Pennsylvania",2763,194,2063,141,99,53,1755,147,107,46,12,12,154,94,546,130
1400000US42081010900,42081010900,"Census Tract 109, Lycoming County, Pennsylvania",1166,69,861,71,9,10,761,66,47,23,13,14,116,42,189,56
1400000US42081011000,42081011000,"Census Tract 110, Lycoming County, Pennsylvania",1915,127,1493,123,26,30,1269,151,165,84,11,17,73,52,349,109
1400000US42081011100,42081011100,"Census Tract 111, Lycoming County, Pennsylvania",2413,139,1851,172,41,38,1531,188,91,53,12,20,104,78,458,137
1400000US42081011200,42081011200,"Census Tract 112, Lycoming County, Pennsylvania",2228,154,1611,131,23,28,1457,134,44,42,23,24,111,68,506,111
1400000US42081011301,42081011301,"Census Tract 113.01, Lycoming County, Pennsylvania",896,59,599,58,22,13,437,63,75,31,17,19,18,16,279,54
1400000US42081011302,42081011302,"Census Tract 113.02, Lycoming County, Pennsylvania",2390,119,1573,171,0,15,1392,173,114,73,34,39,137,105,680,172
1400000US42081011400,42081011400,"Census Tract 114, Lycoming County, Pennsylvania",683,49,511,45,10,8,415,44,65,22,5,8,19,11,153,35
1400000US42081011601,42081011601,"Census Tract 116.01, Lycoming County, Pennsylvania",516,32,399,33,6,6,363,33,13,10,7,7,7,6,110,26
1400000US42081011602,42081011602,"Census Tract 116.02, Lycoming County, Pennsylvania",2698,174,1992,178,0,15,1773,181,77,50,53,48,158,80,548,157
1400000US42081011700,42081011700,"Census Tract 117, Lycoming County, Pennsylvania",2204,118,1685,123,14,11,1510,114,65,24,40,27,97,42,422,53
1400000US42081011800,42081011800,"Census Tract 118, Lycoming County, Pennsylvania",1181,66,869,69,26,13,775,70,26,11,6,7,46,21,266,43
1400000US42081011900,42081011900,"Census Tract 119, Lycoming County, Pennsylvania",2389,163,1879,180,67,45,1694,186,45,32,79,86,116,90,394,109
1400000US42083420100,42083420100,"Census Tract 4201, McKean County, Pennsylvania",1597,86,1158,107,28,23,1040,103,122,56,8,12,47,49,392,103
1400000US42083420200,42083420200,"Census Tract 4202, McKean County, Pennsylvania",1421,141,706,132,5,8,625,130,43,41,17,19,201,110,514,114
1400000US42083420300,42083420300,"Census Tract 4203, McKean County, Pennsylvania",1127,101,777,131,9,14,695,133,38,29,23,37,59,48,291,122
1400000US42083420400,42083420400,"Census Tract 4204, McKean County, Pennsylvania",1171,101,888,114,0,10,758,125,34,25,0,10,86,51,197,81
1400000US42083420500,42083420500,"Census Tract 4205, McKean County, Pennsylvania",1305,105,960,103,9,14,879,105,46,35,0,10,21,33,324,85
1400000US42083420600,42083420600,"Census Tract 4206, McKean County, Pennsylvania",2235,105,1736,98,39,23,1517,94,152,36,20,14,97,46,402,63
1400000US42083420700,42083420700,"Census Tract 4207, McKean County, Pennsylvania",1823,93,1381,101,30,21,1116,91,86,29,8,8,57,27,385,65
1400000US42083420800,42083420800,"Census Tract 4208, McKean County, Pennsylvania",1564,98,1158,98,9,9,953,96,147,43,4,6,34,21,372,63
1400000US42083420900,42083420900,"Census Tract 4209, McKean County, Pennsylvania",930,83,631,74,19,10,542,67,56,23,4,4,51,26,248,52
1400000US42083421000,42083421000,"Census Tract 4210, McKean County, Pennsylvania",1612,110,1194,97,7,8,1120,96,65,33,0,15,21,15,397,75
1400000US42083421100,42083421100,"Census Tract 4211, McKean County, Pennsylvania",1455,128,1059,107,10,9,964,110,63,27,17,16,46,26,350,85
1400000US42083421200,42083421200,"Census Tract 4212, McKean County, Pennsylvania",959,81,770,75,19,14,651,75,38,27,0,10,34,27,155,41
1400000US42085030100,42085030100,"Census Tract 301, Mercer County, Pennsylvania",823,95,542,100,20,23,422,103,24,19,17,20,44,39,237,68
1400000US42085030300,42085030300,"Census Tract 303, Mercer County, Pennsylvania",1471,179,1060,165,10,16,956,159,15,17,0,10,51,42,360,140
1400000US42085030400,42085030400,"Census Tract 304, Mercer County, Pennsylvania",1145,102,921,84,9,13,872,90,59,46,0,10,0,10,224,78
1400000US42085030500,42085030500,"Census Tract 305, Mercer County, Pennsylvania",1205,115,744,133,10,17,640,121,33,25,0,10,133,101,328,99
1400000US42085030900,42085030900,"Census Tract 309, Mercer County, Pennsylvania",1241,154,899,140,8,14,792,148,21,24,0,10,25,29,317,91
1400000US42085031100,42085031100,"Census Tract 311, Mercer County, Pennsylvania",682,71,473,67,6,9,392,72,35,31,0,10,37,36,172,58
1400000US42085031200,42085031200,"Census Tract 312, Mercer County, Pennsylvania",2348,111,1944,139,13,21,1651,136,89,60,16,25,14,24,390,121
1400000US42085031300,42085031300,"Census Tract 313, Mercer County, Pennsylvania",1161,62,1015,76,27,26,945,82,30,30,0,10,8,13,138,51
1400000US42085031400,42085031400,"Census Tract 314, Mercer County, Pennsylvania",2484,161,1957,171,28,31,1665,177,102,62,24,28,48,34,479,128
1400000US42085031700,42085031700,"Census Tract 317, Mercer County, Pennsylvania",989,89,809,82,6,9,747,88,39,29,0,10,25,23,155,52
1400000US42085031800,42085031800,"Census Tract 318, Mercer County, Pennsylvania",1951,76,1431,74,37,11,1217,70,91,25,13,7,51,17,469,60
1400000US42085031900,42085031900,"Census Tract 319, Mercer County, Pennsylvania",2005,91,1544,109,42,29,1312,119,98,48,0,10,12,14,449,104
1400000US42085032000,42085032000,"Census Tract 320, Mercer County, Pennsylvania",2091,144,1529,155,57,40,1264,171,86,62,2,4,28,17,534,129
1400000US42085032100,42085032100,"Census Tract 321, Mercer County, Pennsylvania",1152,115,668,152,0,10,591,139,44,37,0,10,51,58,433,125
1400000US42085032200,42085032200,"Census Tract 322, Mercer County, Pennsylvania",1041,121,820,129,9,15,716,131,23,25,0,10,52,36,169,65
1400000US42085032300,42085032300,"Census Tract 323, Mercer County, Pennsylvania",1355,63,1029,81,16,14,937,79,34,16,4,6,59,41,267,59
1400000US42085032400,42085032400,"Census Tract 324, Mercer County, Pennsylvania",2545,259,1873,181,23,21,1562,178,174,97,13,11,70,45,602,190
1400000US42085032501,42085032501,"Census Tract 325.01, Mercer County, Pennsylvania",2347,88,1690,89,23,15,1438,82,127,32,17,11,59,20,598,69
1400000US42085032502,42085032502,"Census Tract 325.02, Mercer County, Pennsylvania",917,50,711,57,14,7,579,61,77,25,2,3,28,11,178,42
1400000US42085032601,42085032601,"Census Tract 326.01, Mercer County, Pennsylvania",2300,106,1758,88,36,17,1454,85,98,39,14,14,41,24,501,82
1400000US42085032602,42085032602,"Census Tract 326.02, Mercer County, Pennsylvania",1221,115,929,105,11,8,817,90,52,23,8,9,50,29,242,49
1400000US42085032701,42085032701,"Census Tract 327.01, Mercer County, Pennsylvania",1914,116,1478,135,4,9,1291,152,88,58,22,20,41,27,395,110
1400000US42085032702,42085032702,"Census Tract 327.02, Mercer County, Pennsylvania",1069,87,736,85,12,13,618,77,29,21,20,30,24,28,309,72
1400000US42085032800,42085032800,"Census Tract 328, Mercer County, Pennsylvania",2202,161,1631,144,27,30,1531,144,81,54,0,15,105,59,466,154
1400000US42085032900,42085032900,"Census Tract 329, Mercer County, Pennsylvania",1318,122,1067,113,0,10,1012,105,13,14,7,11,61,53,190,70
1400000US42085033000,42085033000,"Census Tract 330, Mercer County, Pennsylvania",1207,101,956,110,0,10,919,109,8,12,8,12,11,18,240,83
1400000US42085033100,42085033100,"Census Tract 331, Mercer County, Pennsylvania",1816,78,1373,82,16,11,1184,80,46,23,11,9,35,14,408,64
1400000US42085033200,42085033200,"Census Tract 332, Mercer County, Pennsylvania",1455,181,777,164,12,19,508,149,28,27,24,28,182,89,496,116
1400000US42085033300,42085033300,"Census Tract 333, Mercer County, Pennsylvania",1152,87,843,95,19,22,731,89,9,14,0,10,10,17,299,104
1400000US42085033400,42085033400,"Census Tract 334, Mercer County, Pennsylvania",1198,129,818,154,17,23,738,148,53,32,0,10,30,26,350,114
1400000US42087960100,42087960100,"Census Tract 9601, Mifflin County, Pennsylvania",1534,143,909,112,65,40,763,106,54,35,23,31,42,33,583,160
1400000US42087960200,42087960200,"Census Tract 9602, Mifflin County, Pennsylvania",1584,95,1165,133,68,47,988,127,42,31,10,16,27,24,392,92
1400000US42087960300,42087960300,"Census Tract 9603, Mifflin County, Pennsylvania",1806,128,881,116,0,15,760,101,61,36,0,15,81,43,844,121
1400000US42087960400,42087960400,"Census Tract 9604, Mifflin County, Pennsylvania",1232,83,803,83,26,24,646,80,70,36,12,13,42,23,387,80
1400000US42087960500,42087960500,"Census Tract 9605, Mifflin County, Pennsylvania",1599,106,1033,83,58,25,687,71,118,37,14,10,62,25,504,84
1400000US42087960600,42087960600,"Census Tract 9606, Mifflin County, Pennsylvania",2407,163,1707,152,64,62,1395,151,92,63,4,4,20,24,680,148
1400000US42087960700,42087960700,"Census Tract 9607, Mifflin County, Pennsylvania",968,93,650,105,23,24,592,105,26,31,0,10,49,59,269,90
1400000US42087960800,42087960800,"Census Tract 9608, Mifflin County, Pennsylvania",1452,107,937,121,20,24,806,129,43,34,0,10,11,18,504,113
1400000US42087960900,42087960900,"Census Tract 9609, Mifflin County, Pennsylvania",1173,88,780,113,0,10,676,111,25,23,9,13,44,35,349,99
