date_submitted,ideal_adoption_timeline,reason_for_adoption,specific_animal,adults_in_home,children_in_home,all_household_agree,allergies,home_owner,home_pet_policy,experience,budget_monthly,budget_emergency,home_alone_avg,home_alone_max,pet_kept,exercise,needs,return_pet,how_heard,outcome_trello_id,City,State,ZIP,animal_type
11/7/2018,next-few-weeks,"myself,other",FALSE,1,0,yes,no-allergies,myself,NA,grew-up-with-pet,150,1e3,24,4,inside-only,"other-cats,wand-toys,toy-mice","nail-clip,scratching-post",none,NA,5be3aa40092fa9576c131c8c,PHILADELPHIA,PA,19107,cat
11/7/2018,today,myself,TRUE,3,0,yes,no-allergies,company,yes,lived-wit-previous-housemates-pets,300,1e3,3,5,inside-with-yard-access,"toy-mice,wand-toys","nail-clip,scratching-post",becomes-aggressive,website,5be39725df64e440182cf3bc,PHILADELPHIA,PA,19127,cat
11/7/2018,one-month-or-more,"myself,my-kids",FALSE,1,4,"yes,a-surprise",no-allergies,company,yes,"grew-up-with-pet,euthanized-a-pet,given-a-pet-to-a-shelter,given-pet-to-another,pet-died-in-care,lived-wit-previous-housemates-pets,currently-have-pet",100,750,8,8,inside-only,"toy-mice,wand-toys","scratching-post,other",becomes-aggressive,NA,5be39516068dbf148bd6b67c,PHILADELPHIA,PA,19128,cat
11/7/2018,today,my-kids,FALSE,1,2,yes,no-allergies,myself,NA,never-lived-with-or-owned-a-pet-before,100,300,8,8,inside-only,"toy-mice,wand-toys",scratching-post,none,NA,5be345138db1ef6c09cbfcdf,PHILADELPHIA,PA,19143,cat
11/7/2018,one-month-or-more,myself,TRUE,0,0,yes,no-allergies,company,havent-asked,"grew-up-with-pet,currently-have-pet",250,1e3,7,10,inside-only,"toy-mice,wand-toys,other-cats","nail-clip,scratching-post",none,website,5be345167138cc08dc4d72b3,PHILADELPHIA,PA,19131,cat
11/7/2018,next-few-weeks,myself,TRUE,2,0,yes,no-allergies,company,havent-asked,"grew-up-with-pet,euthanized-a-pet,pet-ran-away",50,100,7,12,inside-only,"toy-mice,wand-toys",scratching-post,none,website,5be333589e8a236c8b0d49a0,PHILADELPHIA,PA,19122,cat
11/7/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,myself,NA,"grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets,euthanized-a-pet",200,1e3,8,8,inside-only,"wand-toys,toy-mice,other-cats","scratching-post,nail-clip",none,website,5be316c77f0bd106f3d9d495,PHILADELPHIA,PA,19151,cat
11/7/2018,today,my-kids,TRUE,0,4,yes,mildly-allergic,company,yes,never-lived-with-or-owned-a-pet-before,100,300,5,5,inside-only,toy-mice,scratching-post,none,website,5be2ef2dc356e80cf3640c95,PHILADELPHIA,PA,19136,cat
11/7/2018,one-month-or-more,myself,FALSE,0,0,yes,no-allergies,company,yes,never-lived-with-or-owned-a-pet-before,100,5e3,10,24,"inside-only,leash-harness","wand-toys,toy-mice","nail-clip,scratching-post",scratches-furniture,NA,5be2e795b6652b2d037c8400,PHILADELPHIA,PA,19102,cat
11/7/2018,today,myself,FALSE,0,1,a-surprise,no-allergies,family-member-or-friend,NA,given-pet-to-another,100,300,NA,NA,inside-only,"toy-mice,wand-toys,other-cats",scratching-post,none,NA,5be28766c8da0a2d605ec047,PHILADELPHIA,PA,19124,cat
11/6/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,family-member-or-friend,NA,"euthanized-a-pet,grew-up-with-pet",500,1e3,7,7,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",none,other,5be27108360dfa4a1c70f9e4,WEST CHESTER,PA,19380,cat
11/6/2018,today,myself,TRUE,5,0,yes,no-allergies,NA,NA,lived-wit-previous-housemates-pets,700,3e3,3,7,inside-only,"toy-mice,wand-toys","scratching-post,nail-clip",none,NA,5be252dd7e66ce5ddb57dbe1,PHILADELPHIA,PA,19143,cat
11/6/2018,today,my-kids,FALSE,1,3,yes,mildly-allergic,family-member-or-friend,NA,lived-wit-previous-housemates-pets,150,1e3,6,12,inside-only,toy-mice,scratching-post,becomes-aggressive,NA,5be23c40795680749db8ea87,PHILADELPHIA,PA,19146,cat
11/6/2018,today,myself,TRUE,0,0,yes,no-allergies,myself,NA,"currently-have-pet,grew-up-with-pet,euthanized-a-pet",1e3,1e3,8,8,inside-only,other-cats,"nail-clip,scratching-post",none,website,5be237062a1fb01017319322,PHILADELPHIA,PA,19131,cat
11/6/2018,one-month-or-more,my-kids,TRUE,0,2,yes,no-allergies,myself,NA,"grew-up-with-pet,never-lived-with-or-owned-a-pet-before",150,300,NA,NA,inside-only,toy-mice,nail-clip,none,website,5be22d570f7d372d282464b6,PHILADELPHIA,PA,19120,cat
11/6/2018,one-month-or-more,myself,TRUE,15,NA,yes,no-allergies,myself,NA,"grew-up-with-pet,currently-have-pet",300,300,NA,NA,inside-only,"toy-mice,wand-toys,other-cats","nail-clip,scratching-post",none,"website,insta",5be1eed246a31249d7bb5fbc,PHILADELPHIA,PA,19147,cat
11/6/2018,one-month-or-more,myself,TRUE,0,0,yes,no-allergies,company,havent-asked,"euthanized-a-pet,grew-up-with-pet,lived-wit-previous-housemates-pets",150,550,5,8,inside-only,"toy-mice,wand-toys",scratching-post,none,website,5be1ed811b368604ce2119a9,PHILADELPHIA,PA,19107,cat
11/6/2018,today,myself,FALSE,0,0,yes,"not-sure,no-allergies",company,yes,"grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets",30,400,8,8,inside-only,"toy-mice,wand-toys,other-cats","nail-clip,scratching-post",none,NA,NA,PHILADELPHIA,PA,19144,cat
11/6/2018,today,myself,TRUE,0,0,yes,no-allergies,NA,NA,"grew-up-with-pet,currently-have-pet",60,1e3,8,NA,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",none,other,5be1e28b41774e4e278c0c25,PHILADELPHIA,PA,19130,cat
11/6/2018,one-month-or-more,myself,TRUE,2,0,yes,"no-allergies,mildly-allergic",company,yes,"euthanized-a-pet,grew-up-with-pet,lived-wit-previous-housemates-pets",200,5e3,1,NA,inside-only,"toy-mice,wand-toys,other-cats","nail-clip,scratching-post",allergies-appear,website,5be1d5ae0583ae8ff3c9bd9e,PHILADELPHIA,PA,19106,cat
11/6/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,company,havent-asked,grew-up-with-pet,30,300,5,7,inside-only,"toy-mice,not-much",scratching-post,none,website,5be1cc6e73c3476dce2af850,PHILADELPHIA,PA,19104,cat
11/6/2018,one-month-or-more,myself,TRUE,2,0,yes,no-allergies,myself,NA,"grew-up-with-pet,euthanized-a-pet",200,400,4,NA,inside-only,"toy-mice,wand-toys","scratching-post,nail-clip",none,other,5be1c5f2d7ad038d3eaa011f,PHILADELPHIA,PA,19148,cat
11/6/2018,one-month-or-more,"myself,my-kids",FALSE,2,2,yes,no-allergies,company,yes,lived-wit-previous-housemates-pets,280,500,5,5,inside-only,"toy-mice,wand-toys,other-cats","nail-clip,scratching-post",none,NA,5be1b0d987a2507766592d90,PHILADELPHIA,PA,19104,cat
11/6/2018,one-month-or-more,myself,FALSE,1,0,yes,no-allergies,company,yes,lived-wit-previous-housemates-pets,100,300,5,NA,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post","allergies-appear,not-allowed-new-living-space,moving-too-far",NA,5be1a9d393adaa48ff418165,PHILADELPHIA,PA,19121,cat
11/5/2018,one-month-or-more,myself,FALSE,2,0,yes,no-allergies,company,yes,grew-up-with-pet,200,1e3,5,6,inside-only,"wand-toys,toy-mice",scratching-post,none,NA,5be0eca475b43f3990bda75b,PHILADELPHIA,PA,19123,cat
11/5/2018,today,my-kids,FALSE,1,2,yes,no-allergies,myself,NA,grew-up-with-pet,50,50,NA,NA,inside-only,toy-mice,nail-clip,none,NA,5be0e42998d9aa393bcf2ee3,PHILADELPHIA,PA,19151,cat
11/5/2018,today,myself,TRUE,1,0,yes,no-allergies,myself,NA,lived-wit-previous-housemates-pets,50,300,6,8,"leash-harness,inside-only","toy-mice,wand-toys,not-much","nail-clip,scratching-post","becomes-aggressive,moving-too-far",other,5be0e1db5e301155867a2ffb,PHILADELPHIA,PA,19134,cat
11/5/2018,one-month-or-more,myself,FALSE,3,0,yes,no-allergies,company,yes,grew-up-with-pet,100,500,4,8,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",other,NA,5be0c799c6579c1dfeb2f4d4,PHILADELPHIA,PA,19104,cat
11/5/2018,one-month-or-more,myself,TRUE,2,0,yes,no-allergies,company,yes,"given-pet-to-another,euthanized-a-pet,grew-up-with-pet,currently-pets-in-my-home-but-not-mine",200,2e3,9,10,inside-only,"not-much,wand-toys,toy-mice,other-cats","nail-clip,scratching-post",becomes-aggressive,website,5be09120d1a7bc714e74200e,NEWARK,DE,19702,cat
11/5/2018,one-month-or-more,myself,TRUE,2,0,yes,no-allergies,company,havent-asked,"grew-up-with-pet,lived-wit-previous-housemates-pets",300,600,4,10,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",none,other,5be08b1c9acdfc184c40e1b5,PHILADELPHIA,PA,19146,cat
11/5/2018,today,"myself,my-kids",FALSE,0,1,yes,no-allergies,company,yes,"lived-wit-previous-housemates-pets,euthanized-a-pet,given-a-pet-to-a-shelter",200,200,NA,NA,inside-only,"toy-mice,wand-toys","scratching-post,nail-clip",none,NA,5be0716fba30d92d7fd8b887,PHILADELPHIA,PA,19154,cat
11/5/2018,today,myself,TRUE,1,0,yes,no-allergies,NA,NA,"euthanized-a-pet,grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets",100,2e3,8,NA,inside-only,"toy-mice,wand-toys","scratching-post,nail-clip",none,other,5be054546e259f0a26a0b88d,PHILADELPHIA,PA,19147,cat
11/4/2018,today,myself,FALSE,1,0,yes,no-allergies,company,yes,"grew-up-with-pet,lived-wit-previous-housemates-pets",500,5e3,6,6,inside-only,"toy-mice,wand-toys,other-cats","scratching-post,nail-clip,declaw",becomes-aggressive,NA,5bdfb7e51bfd6a3ba3c99701,PHILADELPHIA,PA,19103,cat
11/4/2018,next-few-weeks,myself,FALSE,1,0,yes,no-allergies,myself,NA,never-lived-with-or-owned-a-pet-before,250,1500,8,10,inside-only,"not-much,toy-mice","not-sure,scratching-post",none,NA,5bdf987455e130873ce6ab33,PHILADELPHIA,PA,19148,cat
11/4/2018,one-month-or-more,myself,TRUE,0,0,yes,no-allergies,myself,NA,"grew-up-with-pet,lived-wit-previous-housemates-pets",300,2e3,8,16,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post","becomes-aggressive,none",NA,5bdf7cf6073251645134d13e,PHILADELPHIA,PA,19104,cat
11/4/2018,today,myself,FALSE,1,1,yes,mildly-allergic,myself,NA,given-pet-to-another,150,500,4,30,inside-only,"toy-mice,wand-toys","not-sure,scratching-post","allergies-appear,becomes-aggressive",NA,NA,PHILADELPHIA,PA,19154,cat
11/4/2018,today,"myself,my-kids",TRUE,1,1,yes,no-allergies,company,yes,"pet-died-in-care,grew-up-with-pet,lived-wit-previous-housemates-pets",50,25,3,3,inside-only,"toy-mice,wand-toys",scratching-post,none,website,5bdf1c6c0f1bd16758948fa0,PHILADELPHIA,PA,19115,cat
11/4/2018,today,myself,TRUE,3,0,"yes,a-surprise",no-allergies,myself,NA,grew-up-with-pet,200,3e3,5,8,inside-outside,"toy-mice,wand-toys",scratching-post,"becomes-aggressive,moving-too-far",website,5bdf040414b80926088f5c11,PHILADELPHIA,PA,19115,cat
11/3/2018,today,myself,FALSE,0,3,yes,no-allergies,myself,NA,never-lived-with-or-owned-a-pet-before,200,500,1,1,inside-only,toy-mice,not-sure,none,NA,5bde6d206d8aaa87aaa6627b,PHILADELPHIA,PA,19134,cat
11/3/2018,one-month-or-more,myself,FALSE,1,0,yes,no-allergies,company,yes,"grew-up-with-pet,lived-wit-previous-housemates-pets",200,1e3,NA,4,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",none,NA,5bde3ef65f3c2715e5717d86,PHILADELPHIA,PA,19145,cat
11/3/2018,next-few-weeks,"myself,my-kids",FALSE,1,3,yes,no-allergies,company,yes,"pet-died-in-care,grew-up-with-pet,lived-wit-previous-housemates-pets,given-pet-to-another",150,500,NA,7,inside-only,"toy-mice,wand-toys,not-much","nail-clip,scratching-post",none,NA,5bde3dc38fe801407817f4c1,WYNNEWOOD,PA,19096,cat
11/3/2018,today,myself,TRUE,2,0,yes,no-allergies,company,yes,"pet-died-in-care,euthanized-a-pet,grew-up-with-pet,lived-wit-previous-housemates-pets",200,300,3,4,inside-only,"toy-mice,wand-toys",scratching-post,none,"insta,other",5bde38270963dd652151e25c,PHILADELPHIA,PA,19104,cat
11/3/2018,one-month-or-more,myself,TRUE,0,0,yes,no-allergies,company,yes,"grew-up-with-pet,currently-have-pet",500,5e3,8,NA,inside-only,"toy-mice,wand-toys,other-cats",scratching-post,other,website,5bde2b2d92eab880f7c126db,PHILADELPHIA,PA,19143,cat
11/3/2018,today,myself,FALSE,1,0,yes,no-allergies,myself,NA,"given-a-pet-to-a-shelter,given-pet-to-another,grew-up-with-pet",200,250,NA,24,inside-only,wand-toys,"scratching-post,nail-clip","not-enough-time,becomes-aggressive,litter-box-issues",NA,NA,PHILADELPHIA,PA,19124,cat
11/3/2018,one-month-or-more,my-kids,TRUE,0,3,yes,mildly-allergic,myself,NA,"grew-up-with-pet,lived-wit-previous-housemates-pets",100,100,NA,NA,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post,not-sure","allergies-appear,vet-becomes-expensive,becomes-aggressive",other,5bde0f124eac3b73fc126da8,PHILADELPHIA,PA,19141,cat
11/3/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,company,yes,grew-up-with-pet,400,1e3,4,8,"inside-only,leash-harness","toy-mice,wand-toys,other-cats,not-much","nail-clip,scratching-post",none,"website,insta,other",5bde031a106191824bbf1f27,PHILADELPHIA,PA,19148,cat
11/3/2018,today,myself,TRUE,2,4,yes,no-allergies,company,not-yet,grew-up-with-pet,150,200,6,NA,inside-only,"toy-mice,wand-toys","scratching-post,nail-clip",none,website,5bddc005fe878664ef6d98ef,PHILADELPHIA,PA,19141,cat
11/3/2018,today,myself,FALSE,1,0,yes,no-allergies,myself,NA,lived-wit-previous-housemates-pets,200,200,NA,NA,inside-only,toy-mice,scratching-post,becomes-aggressive,NA,5bddbd915f361333a77164d2,PHILADELPHIA,PA,19139,cat
11/3/2018,today,"myself,my-kids",FALSE,1,2,yes,no-allergies,family-member-or-friend,NA,grew-up-with-pet,200,500,3,7,inside-only,"toy-mice,wand-toys",scratching-post,becomes-aggressive,NA,5bddb691409a466b928a0493,YEADON,PA,19050,cat
11/2/2018,today,"myself,my-kids",TRUE,1,1,yes,no-allergies,family-member-or-friend,NA,"lived-wit-previous-housemates-pets,grew-up-with-pet",800,1e3,4,4,inside-only,"wand-toys,toy-mice",scratching-post,none,website,5bdd05bc8fe80140780f956a,CRUM LYNNE,PA,19022,cat
11/2/2018,today,myself,TRUE,0,0,yes,no-allergies,company,yes,"grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets",60,5e3,4,5,inside-only,"toy-mice,wand-toys,other-cats",scratching-post,none,website,5bdcf2784eac3b73fcfa4fcd,PHILADELPHIA,PA,19130,cat
11/2/2018,one-month-or-more,myself,FALSE,1,1,yes,no-allergies,family-member-or-friend,NA,"euthanized-a-pet,grew-up-with-pet",100,200,8,8,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",becomes-aggressive,NA,5bdce4b60db2ef5d06c9247d,GLENSIDE,PA,19038,cat
11/2/2018,today,myself,TRUE,0,0,yes,no-allergies,myself,NA,"euthanized-a-pet,grew-up-with-pet,currently-have-pet",200,1e3,NA,8,inside-with-yard-access,"toy-mice,wand-toys,other-cats",scratching-post,none,insta,5bdcb87da4fbfd454968f272,ELIZABETHTOWN,PA,17022,cat
11/2/2018,today,"myself,my-kids",FALSE,2,3,yes,no-allergies,company,yes,"grew-up-with-pet,lived-wit-previous-housemates-pets",100,150,NA,3,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",none,NA,5bdc829666aac60839bb1b38,PHILADELPHIA,PA,19121,cat
11/2/2018,one-month-or-more,my-kids,FALSE,1,1,yes,no-allergies,myself,NA,"euthanized-a-pet,grew-up-with-pet,currently-have-pet",100,1500,NA,8,inside-only,"other-cats,wand-toys,toy-mice","nail-clip,scratching-post",none,NA,5bdc7b87f6eb87732b0c18d1,PHILADELPHIA,PA,19145,cat
11/2/2018,one-month-or-more,myself,TRUE,2,3,yes,no-allergies,myself,NA,"grew-up-with-pet,currently-have-pet",100,400,2,2,inside-only,"toy-mice,other-cats,wand-toys",scratching-post,none,website,5bdc68b6c19cf95bd471ad3f,DARBY,PA,19023,cat
11/2/2018,one-month-or-more,myself,TRUE,1,1,yes,no-allergies,myself,NA,"euthanized-a-pet,grew-up-with-pet",50,500,8,NA,inside-only,"toy-mice,wand-toys",not-sure,becomes-aggressive,facebook,5bdc3b97c0f39610675bc805,PHILADELPHIA,PA,19148,cat
11/1/2018,today,myself,TRUE,2,0,yes,no-allergies,myself,NA,"euthanized-a-pet,grew-up-with-pet",100,500,9,10,inside-only,"toy-mice,wand-toys,other-cats",scratching-post,none,event,5bdbb3c344ec6e64b04292a8,PHILADELPHIA,PA,19129,cat
11/1/2018,one-month-or-more,myself,FALSE,1,0,yes,no-allergies,NA,NA,grew-up-with-pet,150,1500,4,6,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",becomes-aggressive,NA,5bdbaf325c5bf379191b01af,PHILADELPHIA,PA,19124,cat
11/1/2018,today,myself,TRUE,2,0,yes,no-allergies,family-member-or-friend,NA,never-lived-with-or-owned-a-pet-before,100,300,NA,NA,inside-only,toy-mice,"scratching-post,not-sure","becomes-aggressive,not-allowed-new-living-space",website,5bdba1ee890a7b6f749ab3e7,PHILADELPHIA,PA,19146,cat
11/1/2018,today,"myself,mouser",TRUE,1,0,yes,no-allergies,myself,NA,"grew-up-with-pet,euthanized-a-pet",125,1e3,NA,2,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",none,NA,5bdb963bd5a658790368e8e4,PHILADELPHIA,PA,19136,cat
11/1/2018,one-month-or-more,"myself,gift",TRUE,1,0,a-surprise,mildly-allergic,company,havent-asked,"pet-died-in-care,grew-up-with-pet,euthanized-a-pet",100,2500,6,NA,"leash-harness,inside-only","toy-mice,wand-toys",scratching-post,becomes-aggressive,NA,5bdb950dca658a4515ee5080,PHILADELPHIA,PA,19146,cat
11/1/2018,today,myself,FALSE,0,0,yes,no-allergies,myself,NA,euthanized-a-pet,200,300,NA,NA,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",none,NA,5bdb8b3e2320257bd1893419,CLIFTON HEIGHTS,PA,19018,cat
11/1/2018,one-month-or-more,myself,FALSE,1,0,yes,mildly-allergic,company,yes,"grew-up-with-pet,lived-wit-previous-housemates-pets",200,5e3,7,24,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",none,NA,5bdb86a865b0c02208691a9e,PHILADELPHIA,PA,19143,cat
11/1/2018,next-few-weeks,"myself,mouser",FALSE,1,0,yes,mildly-allergic,company,havent-asked,"euthanized-a-pet,grew-up-with-pet",75,1e3,3,7,inside-only,"toy-mice,wand-toys,not-much","scratching-post,nail-clip",none,NA,5bdb6618ad56a16fe993c641,PHILADELPHIA,PA,19121,cat
11/1/2018,next-few-weeks,myself,TRUE,0,0,yes,no-allergies,myself,NA,"grew-up-with-pet,currently-have-pet,pet-died-in-care,lived-wit-previous-housemates-pets",1e3,NA,8,NA,inside-only,"toy-mice,wand-toys,other-cats,not-much",scratching-post,none,facebook,5bdb603afbaae3015b02b324,PHILADELPHIA,PA,19143,cat
11/1/2018,today,myself,TRUE,1,2,yes,no-allergies,myself,NA,"euthanized-a-pet,grew-up-with-pet,currently-have-pet,given-a-pet-to-a-shelter",300,1500,NA,NA,inside-only,"toy-mice,other-cats,wand-toys",scratching-post,none,other,5bdb4660a6ad5e5c805afe2a,DOWNINGTOWN,PA,19335,cat
11/1/2018,one-month-or-more,myself,FALSE,3,0,yes,no-allergies,family-member-or-friend,NA,"euthanized-a-pet,grew-up-with-pet",75,2e3,NA,NA,inside-only,"toy-mice,wand-toys",scratching-post,none,NA,5bdb3e6a5292aa1058bf3b6e,PHILADELPHIA,PA,19111,cat
11/1/2018,today,"myself,mouser",TRUE,1,0,yes,no-allergies,myself,NA,"lived-wit-previous-housemates-pets,grew-up-with-pet",600,1e3,8,4,inside-only,"toy-mice,wand-toys",scratching-post,becomes-aggressive,other,5bdb2e91bbc50171d318b0dc,PHILADELPHIA,PA,19141,cat
11/1/2018,today,myself,TRUE,0,0,yes,no-allergies,company,yes,never-lived-with-or-owned-a-pet-before,400,2e3,NA,12,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post,not-sure",none,website,5bdb050a645c0c8bec952607,PHILADELPHIA,PA,19123,cat
10/31/2018,today,myself,FALSE,1,0,yes,no-allergies,company,yes,"pet-died-in-care,grew-up-with-pet,lived-wit-previous-housemates-pets,given-pet-to-another",1e3,2500,8,8,inside-only,"toy-mice,wand-toys,other-cats","nail-clip,scratching-post",none,NA,5bda5d98fb30244a5aa3676a,PHILADELPHIA,PA,19104,cat
10/31/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,company,yes,lived-wit-previous-housemates-pets,100,500,NA,NA,inside-outside,"wand-toys,toy-mice,other-cats","nail-clip,scratching-post","pet-sheds,allergies-appear,becomes-aggressive",website,5bda5a1d8c998c403884faa6,PHILADELPHIA,PA,19104,cat
10/31/2018,one-month-or-more,myself,TRUE,2,0,yes,no-allergies,family-member-or-friend,NA,"euthanized-a-pet,grew-up-with-pet,currently-have-pet",300,2e3,NA,4,inside-only,"toy-mice,wand-toys,other-cats","scratching-post,nail-clip",becomes-aggressive,other,5bda5061d9678783c9f73529,PHILADELPHIA,PA,19132,cat
10/31/2018,one-month-or-more,myself,FALSE,0,0,yes,no-allergies,company,yes,"grew-up-with-pet,lived-wit-previous-housemates-pets",500,1e3,5,5,inside-only,"toy-mice,wand-toys,other-cats","scratching-post,nail-clip,other",none,NA,5bda23ee938c756d1b84af2c,PHILADELPHIA,PA,19103,cat
10/31/2018,one-month-or-more,myself,TRUE,0,0,yes,no-allergies,myself,NA,"pet-died-in-care,euthanized-a-pet,grew-up-with-pet",90,260,0,6,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",becomes-aggressive,"website,event",5bda214dd377af691c235986,PHILADELPHIA,PA,19136,cat
10/31/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,myself,NA,"euthanized-a-pet,currently-have-pet",1e3,2e3,NA,NA,inside-only,"toy-mice,wand-toys,other-cats","nail-clip,scratching-post",none,website,5bd9f2ae2aec3b5b9606b159,PHILADELPHIA,PA,19115,cat
10/31/2018,today,myself,FALSE,0,0,yes,no-allergies,family-member-or-friend,NA,"grew-up-with-pet,lived-wit-previous-housemates-pets",150,150,8,8,inside-only,"toy-mice,wand-toys",scratching-post,litter-box-issues,NA,5bd9f16866a6cb3bc7618fdc,PHILADELPHIA,PA,19140,cat
10/31/2018,one-month-or-more,"myself,other",TRUE,0,0,yes,no-allergies,company,yes,"euthanized-a-pet,grew-up-with-pet,currently-have-pet",150,2e3,10,15,inside-only,"toy-mice,wand-toys,other-cats","scratching-post,nail-clip",none,facebook,5bd9ea3043a440543f2905f2,PHILADELPHIA,PA,19146,cat
10/31/2018,one-month-or-more,myself,FALSE,1,0,yes,not-sure,company,yes,never-lived-with-or-owned-a-pet-before,100,100,12,NA,inside-only,"toy-mice,not-much","scratching-post,not-sure","allergies-appear,becomes-aggressive",NA,5bd9ea309fd6fc18127d914c,PHILADELPHIA,PA,19103,cat
